I0,I1,I2,I3
261.0000000,2042.0000000,-40.0000000,34.6822929
261.0000000,2042.0000000,-40.0000000,34.6822929
264.0000000,2040.0000000,-42.0000000,34.6832657
264.0000000,2040.0000000,-42.0000000,34.6832657
263.0000000,2038.0000000,-40.0000000,34.6856537
263.0000000,2038.0000000,-40.0000000,34.6856537
262.0000000,2039.0000000,-42.0000000,34.6832695
262.0000000,2039.0000000,-42.0000000,34.6832695
261.0000000,2038.0000000,-40.0000000,34.6856537
261.0000000,2038.0000000,-40.0000000,34.6856537
265.0000000,2041.0000000,-40.0000000,34.6757202
261.0000000,2039.0000000,-39.0000000,34.6864090
261.0000000,2039.0000000,-39.0000000,34.6864090
265.0000000,2037.0000000,-41.0000000,34.6809311
265.0000000,2037.0000000,-41.0000000,34.6809311
266.0000000,2038.0000000,-41.0000000,34.6699638
266.0000000,2038.0000000,-41.0000000,34.6699638
266.0000000,2038.0000000,-42.0000000,34.6570740
266.0000000,2038.0000000,-42.0000000,34.6570740
260.0000000,2042.0000000,-44.0000000,34.6515121
260.0000000,2042.0000000,-44.0000000,34.6515121
264.0000000,2041.0000000,-39.0000000,34.6495247
261.0000000,2041.0000000,-40.0000000,34.6492462
261.0000000,2041.0000000,-40.0000000,34.6492462
264.0000000,2044.0000000,-39.0000000,34.6520157
264.0000000,2044.0000000,-39.0000000,34.6520157
272.0000000,2043.0000000,-42.0000000,34.6469574
272.0000000,2043.0000000,-42.0000000,34.6469574
267.0000000,2043.0000000,-43.0000000,34.6484451
267.0000000,2043.0000000,-43.0000000,34.6484451
260.0000000,2037.0000000,-41.0000000,34.6603508
260.0000000,2037.0000000,-41.0000000,34.6603508
264.0000000,2043.0000000,-41.0000000,34.6786156
264.0000000,2043.0000000,-41.0000000,34.6786156
262.0000000,2042.0000000,-40.0000000,34.6859932
267.0000000,2040.0000000,-40.0000000,34.6926346
267.0000000,2040.0000000,-40.0000000,34.6926346
264.0000000,2041.0000000,-41.0000000,34.6850243
264.0000000,2041.0000000,-41.0000000,34.6850243
260.0000000,2040.0000000,-40.0000000,34.6932716
260.0000000,2040.0000000,-40.0000000,34.6932716
263.0000000,2041.0000000,-39.0000000,34.6750298
263.0000000,2041.0000000,-39.0000000,34.6750298
261.0000000,2041.0000000,-40.0000000,34.6676712
261.0000000,2041.0000000,-40.0000000,34.6676712
261.0000000,2043.0000000,-38.0000000,34.6610489
261.0000000,2043.0000000,-38.0000000,34.6610489
262.0000000,2038.0000000,-40.0000000,34.6641464
262.0000000,2042.0000000,-41.0000000,34.6669350
262.0000000,2042.0000000,-41.0000000,34.6669350
264.0000000,2044.0000000,-39.0000000,34.6603851
264.0000000,2044.0000000,-39.0000000,34.6603851
263.0000000,2039.0000000,-41.0000000,34.6620407
263.0000000,2039.0000000,-41.0000000,34.6620407
261.0000000,2038.0000000,-41.0000000,34.6620178
261.0000000,2038.0000000,-41.0000000,34.6620178
261.0000000,2040.0000000,-42.0000000,34.6725655
261.0000000,2040.0000000,-42.0000000,34.6725655
262.0000000,2039.0000000,-41.0000000,34.6579056
262.0000000,2039.0000000,-41.0000000,34.6579056
262.0000000,2040.0000000,-41.0000000,34.6764145
261.0000000,2039.0000000,-39.0000000,34.6870346
261.0000000,2039.0000000,-39.0000000,34.6870346
258.0000000,2041.0000000,-40.0000000,34.6845131
258.0000000,2041.0000000,-40.0000000,34.6845131
261.0000000,2043.0000000,-40.0000000,34.6807327
261.0000000,2043.0000000,-40.0000000,34.6807327
265.0000000,2042.0000000,-37.0000000,34.6682739
265.0000000,2042.0000000,-37.0000000,34.6682739
261.0000000,2041.0000000,-42.0000000,34.6676292
261.0000000,2041.0000000,-42.0000000,34.6676292
261.0000000,2037.0000000,-40.0000000,34.6504440
261.0000000,2039.0000000,-42.0000000,34.6546021
261.0000000,2039.0000000,-42.0000000,34.6546021
261.0000000,2039.0000000,-40.0000000,34.6538162
261.0000000,2039.0000000,-40.0000000,34.6538162
260.0000000,2037.0000000,-40.0000000,34.6425400
260.0000000,2037.0000000,-40.0000000,34.6425400
265.0000000,2040.0000000,-41.0000000,34.6474876
265.0000000,2040.0000000,-41.0000000,34.6474876
267.0000000,2040.0000000,-40.0000000,34.6489220
267.0000000,2040.0000000,-40.0000000,34.6489220
260.0000000,2040.0000000,-43.0000000,34.6517220
260.0000000,2040.0000000,-43.0000000,34.6517220
265.0000000,2042.0000000,-40.0000000,34.6617889
259.0000000,2039.0000000,-39.0000000,34.6572647
