I0,I1,I2,I3
245.0000000,2045.0000000,-29.0000000,49.0625992
245.0000000,2045.0000000,-29.0000000,49.0625992
247.0000000,2041.0000000,-28.0000000,49.0567017
247.0000000,2041.0000000,-28.0000000,49.0567017
251.0000000,2036.0000000,-31.0000000,49.0483742
251.0000000,2036.0000000,-31.0000000,49.0483742
246.0000000,2040.0000000,-33.0000000,49.0529556
246.0000000,2040.0000000,-33.0000000,49.0529556
249.0000000,2046.0000000,-35.0000000,49.0585899
249.0000000,2046.0000000,-35.0000000,49.0585899
247.0000000,2043.0000000,-30.0000000,49.0696983
245.0000000,2045.0000000,-32.0000000,49.0706367
245.0000000,2045.0000000,-32.0000000,49.0706367
251.0000000,2046.0000000,-35.0000000,49.0729904
251.0000000,2046.0000000,-35.0000000,49.0729904
248.0000000,2043.0000000,-28.0000000,49.0841675
248.0000000,2043.0000000,-28.0000000,49.0841675
247.0000000,2047.0000000,-31.0000000,49.0791321
247.0000000,2047.0000000,-31.0000000,49.0791321
249.0000000,2043.0000000,-32.0000000,49.0866776
249.0000000,2043.0000000,-32.0000000,49.0866776
250.0000000,2042.0000000,-31.0000000,49.0934677
250.0000000,2042.0000000,-31.0000000,49.0934677
249.0000000,2049.0000000,-28.0000000,49.0859909
244.0000000,2046.0000000,-30.0000000,49.0747337
244.0000000,2046.0000000,-30.0000000,49.0747337
243.0000000,2040.0000000,-30.0000000,49.0766792
243.0000000,2040.0000000,-30.0000000,49.0766792
248.0000000,2047.0000000,-25.0000000,49.0693741
248.0000000,2047.0000000,-25.0000000,49.0693741
243.0000000,2046.0000000,-33.0000000,49.0778923
243.0000000,2046.0000000,-33.0000000,49.0778923
255.0000000,2035.0000000,-38.0000000,49.0704651
255.0000000,2035.0000000,-38.0000000,49.0704651
244.0000000,2046.0000000,-31.0000000,49.0698166
244.0000000,2046.0000000,-31.0000000,49.0698166
254.0000000,2044.0000000,-30.0000000,49.0782928
245.0000000,2038.0000000,-29.0000000,49.0768661
245.0000000,2038.0000000,-29.0000000,49.0768661
240.0000000,2041.0000000,-35.0000000,49.0634995
240.0000000,2041.0000000,-35.0000000,49.0634995
247.0000000,2044.0000000,-30.0000000,49.0605278
247.0000000,2044.0000000,-30.0000000,49.0605278
255.0000000,2045.0000000,-32.0000000,49.0699310
255.0000000,2045.0000000,-32.0000000,49.0699310
260.0000000,2049.0000000,-30.0000000,49.0693359
260.0000000,2049.0000000,-30.0000000,49.0693359
257.0000000,2042.0000000,-33.0000000,49.0899353
237.0000000,2040.0000000,-32.0000000,49.0933762
237.0000000,2040.0000000,-32.0000000,49.0933762
244.0000000,2044.0000000,-29.0000000,49.0934563
244.0000000,2044.0000000,-29.0000000,49.0934563
249.0000000,2044.0000000,-31.0000000,49.0874901
249.0000000,2044.0000000,-31.0000000,49.0874901
249.0000000,2040.0000000,-27.0000000,49.0851440
249.0000000,2040.0000000,-27.0000000,49.0851440
251.0000000,2047.0000000,-34.0000000,49.0709534
251.0000000,2047.0000000,-34.0000000,49.0709534
250.0000000,2046.0000000,-29.0000000,49.0627098
250.0000000,2046.0000000,-29.0000000,49.0627098
246.0000000,2042.0000000,-31.0000000,49.0809555
239.0000000,2040.0000000,-33.0000000,49.0822792
239.0000000,2040.0000000,-33.0000000,49.0822792
255.0000000,2044.0000000,-28.0000000,49.0834694
255.0000000,2044.0000000,-28.0000000,49.0834694
256.0000000,2037.0000000,-33.0000000,49.0920906
256.0000000,2037.0000000,-33.0000000,49.0920906
252.0000000,2050.0000000,-32.0000000,49.0832443
252.0000000,2050.0000000,-32.0000000,49.0832443
243.0000000,2041.0000000,-30.0000000,49.0798111
243.0000000,2041.0000000,-30.0000000,49.0798111
250.0000000,2047.0000000,-32.0000000,49.0842667
250.0000000,2047.0000000,-32.0000000,49.0842667
251.0000000,2050.0000000,-31.0000000,49.0912971
248.0000000,2044.0000000,-31.0000000,49.1157417
248.0000000,2044.0000000,-31.0000000,49.1157417
249.0000000,2046.0000000,-29.0000000,49.1135864
249.0000000,2046.0000000,-29.0000000,49.1135864
249.0000000,2046.0000000,-30.0000000,49.1086273
249.0000000,2046.0000000,-30.0000000,49.1086273
248.0000000,2043.0000000,-33.0000000,49.1147308
248.0000000,2043.0000000,-33.0000000,49.1147308
248.0000000,2050.0000000,-32.0000000,49.1307907
248.0000000,2050.0000000,-32.0000000,49.1307907
250.0000000,2048.0000000,-29.0000000,49.1150513
250.0000000,2048.0000000,-29.0000000,49.1150513
247.0000000,2042.0000000,-31.0000000,49.1371193
249.0000000,2041.0000000,-30.0000000,49.1569824
249.0000000,2041.0000000,-30.0000000,49.1569824
250.0000000,2045.0000000,-32.0000000,49.1416473
250.0000000,2045.0000000,-32.0000000,49.1416473
246.0000000,2041.0000000,-32.0000000,49.1308632
246.0000000,2041.0000000,-32.0000000,49.1308632
249.0000000,2045.0000000,-32.0000000,49.1347466
249.0000000,2045.0000000,-32.0000000,49.1347466
246.0000000,2043.0000000,-32.0000000,49.1548462
246.0000000,2043.0000000,-32.0000000,49.1548462
252.0000000,2041.0000000,-33.0000000,49.1548195
249.0000000,2043.0000000,-29.0000000,49.1578140
249.0000000,2043.0000000,-29.0000000,49.1578140
248.0000000,2045.0000000,-33.0000000,49.1756058
248.0000000,2045.0000000,-33.0000000,49.1756058
248.0000000,2046.0000000,-30.0000000,49.1644440
248.0000000,2046.0000000,-30.0000000,49.1644440
247.0000000,2045.0000000,-31.0000000,49.1619453
247.0000000,2045.0000000,-31.0000000,49.1619453
246.0000000,2044.0000000,-32.0000000,49.1446037
246.0000000,2044.0000000,-32.0000000,49.1446037
251.0000000,2043.0000000,-28.0000000,49.1395607
251.0000000,2043.0000000,-28.0000000,49.1395607
246.0000000,2045.0000000,-32.0000000,49.1274757
250.0000000,2046.0000000,-32.0000000,49.1241455
250.0000000,2046.0000000,-32.0000000,49.1241455
246.0000000,2041.0000000,-31.0000000,49.1256790
246.0000000,2041.0000000,-31.0000000,49.1256790
250.0000000,2042.0000000,-35.0000000,49.1225281
250.0000000,2042.0000000,-35.0000000,49.1225281
244.0000000,2046.0000000,-30.0000000,49.1227112
244.0000000,2046.0000000,-30.0000000,49.1227112
252.0000000,2043.0000000,-29.0000000,49.1198578
252.0000000,2043.0000000,-29.0000000,49.1198578
247.0000000,2044.0000000,-31.0000000,49.1172905
247.0000000,2044.0000000,-31.0000000,49.1172905
246.0000000,2042.0000000,-32.0000000,49.1179962
251.0000000,2045.0000000,-28.0000000,49.1125946
251.0000000,2045.0000000,-28.0000000,49.1125946
246.0000000,2043.0000000,-32.0000000,49.1092415
246.0000000,2043.0000000,-32.0000000,49.1092415
248.0000000,2044.0000000,-29.0000000,49.1092453
248.0000000,2044.0000000,-29.0000000,49.1092453
251.0000000,2042.0000000,-30.0000000,49.1228333
251.0000000,2042.0000000,-30.0000000,49.1228333
244.0000000,2045.0000000,-32.0000000,49.1124191
244.0000000,2045.0000000,-32.0000000,49.1124191
251.0000000,2036.0000000,-34.0000000,49.1196518
251.0000000,2036.0000000,-34.0000000,49.1196518
250.0000000,2040.0000000,-30.0000000,49.1201248
