I0,I1,I2,I3
38.0000000,-22.0000000,-2048.0000000,34.9864655
38.0000000,-22.0000000,-2048.0000000,34.9864655
35.0000000,-22.0000000,-2047.0000000,34.9796638
35.0000000,-22.0000000,-2047.0000000,34.9796638
40.0000000,-22.0000000,-2048.0000000,34.9795837
40.0000000,-22.0000000,-2048.0000000,34.9795837
38.0000000,-21.0000000,-2049.0000000,34.9659233
38.0000000,-21.0000000,-2049.0000000,34.9659233
37.0000000,-22.0000000,-2049.0000000,34.9566498
37.0000000,-22.0000000,-2049.0000000,34.9566498
38.0000000,-20.0000000,-2048.0000000,34.9664192
38.0000000,-20.0000000,-2048.0000000,34.9664192
42.0000000,-21.0000000,-2047.0000000,34.9691734
38.0000000,-21.0000000,-2045.0000000,34.9791985
38.0000000,-21.0000000,-2045.0000000,34.9791985
39.0000000,-22.0000000,-2048.0000000,34.9806747
39.0000000,-22.0000000,-2048.0000000,34.9806747
38.0000000,-19.0000000,-2047.0000000,34.9789848
38.0000000,-19.0000000,-2047.0000000,34.9789848
38.0000000,-21.0000000,-2048.0000000,34.9804802
38.0000000,-21.0000000,-2048.0000000,34.9804802
37.0000000,-21.0000000,-2047.0000000,34.9863548
37.0000000,-21.0000000,-2047.0000000,34.9863548
40.0000000,-22.0000000,-2047.0000000,34.9750366
41.0000000,-22.0000000,-2049.0000000,34.9708900
41.0000000,-22.0000000,-2049.0000000,34.9708900
39.0000000,-22.0000000,-2048.0000000,34.9596100
39.0000000,-22.0000000,-2048.0000000,34.9596100
37.0000000,-22.0000000,-2049.0000000,34.9645538
37.0000000,-22.0000000,-2049.0000000,34.9645538
37.0000000,-22.0000000,-2048.0000000,34.9644737
37.0000000,-22.0000000,-2048.0000000,34.9644737
36.0000000,-21.0000000,-2046.0000000,34.9628906
36.0000000,-21.0000000,-2046.0000000,34.9628906
39.0000000,-21.0000000,-2048.0000000,34.9690170
39.0000000,-21.0000000,-2048.0000000,34.9690170
38.0000000,-24.0000000,-2050.0000000,34.9684906
37.0000000,-23.0000000,-2045.0000000,34.9619789
37.0000000,-23.0000000,-2045.0000000,34.9619789
39.0000000,-24.0000000,-2049.0000000,34.9666862
39.0000000,-24.0000000,-2049.0000000,34.9666862
37.0000000,-21.0000000,-2044.0000000,34.9679031
37.0000000,-21.0000000,-2044.0000000,34.9679031
38.0000000,-22.0000000,-2046.0000000,34.9629593
38.0000000,-22.0000000,-2046.0000000,34.9629593
33.0000000,-19.0000000,-2048.0000000,34.9766273
33.0000000,-19.0000000,-2048.0000000,34.9766273
36.0000000,-21.0000000,-2048.0000000,34.9723206
36.0000000,-21.0000000,-2048.0000000,34.9723206
36.0000000,-21.0000000,-2047.0000000,34.9775047
41.0000000,-22.0000000,-2049.0000000,34.9806595
41.0000000,-22.0000000,-2049.0000000,34.9806595
35.0000000,-22.0000000,-2047.0000000,34.9850082
35.0000000,-22.0000000,-2047.0000000,34.9850082
36.0000000,-22.0000000,-2047.0000000,34.9904327
36.0000000,-22.0000000,-2047.0000000,34.9904327
36.0000000,-23.0000000,-2048.0000000,34.9787064
36.0000000,-23.0000000,-2048.0000000,34.9787064
38.0000000,-21.0000000,-2048.0000000,34.9741936
38.0000000,-21.0000000,-2048.0000000,34.9741936
35.0000000,-22.0000000,-2046.0000000,34.9852295
35.0000000,-22.0000000,-2046.0000000,34.9852295
36.0000000,-21.0000000,-2050.0000000,34.9800644
38.0000000,-23.0000000,-2049.0000000,34.9754143
38.0000000,-23.0000000,-2049.0000000,34.9754143
35.0000000,-21.0000000,-2048.0000000,34.9757576
35.0000000,-21.0000000,-2048.0000000,34.9757576
37.0000000,-21.0000000,-2048.0000000,34.9836159
37.0000000,-21.0000000,-2048.0000000,34.9836159
38.0000000,-24.0000000,-2047.0000000,34.9816322
38.0000000,-24.0000000,-2047.0000000,34.9816322
38.0000000,-20.0000000,-2047.0000000,34.9828644
38.0000000,-20.0000000,-2047.0000000,34.9828644
36.0000000,-20.0000000,-2047.0000000,34.9839745
38.0000000,-18.0000000,-2049.0000000,34.9895020
38.0000000,-18.0000000,-2049.0000000,34.9895020
39.0000000,-21.0000000,-2051.0000000,35.0020256
39.0000000,-21.0000000,-2051.0000000,35.0020256
36.0000000,-24.0000000,-2047.0000000,35.0012169
36.0000000,-24.0000000,-2047.0000000,35.0012169
37.0000000,-21.0000000,-2048.0000000,34.9989815
37.0000000,-21.0000000,-2048.0000000,34.9989815
36.0000000,-21.0000000,-2049.0000000,35.0075378
36.0000000,-21.0000000,-2049.0000000,35.0075378
40.0000000,-21.0000000,-2049.0000000,35.0046692
40.0000000,-21.0000000,-2049.0000000,35.0046692
34.0000000,-23.0000000,-2047.0000000,35.0096359
33.0000000,-22.0000000,-2049.0000000,35.0080681
33.0000000,-22.0000000,-2049.0000000,35.0080681
37.0000000,-22.0000000,-2046.0000000,35.0187340
37.0000000,-22.0000000,-2046.0000000,35.0187340
39.0000000,-22.0000000,-2048.0000000,35.0192757
39.0000000,-22.0000000,-2048.0000000,35.0192757
36.0000000,-25.0000000,-2047.0000000,35.0167427
36.0000000,-25.0000000,-2047.0000000,35.0167427
34.0000000,-23.0000000,-2050.0000000,35.0129547
34.0000000,-23.0000000,-2050.0000000,35.0129547
39.0000000,-20.0000000,-2047.0000000,35.0065231
39.0000000,-20.0000000,-2047.0000000,35.0065231
35.0000000,-25.0000000,-2046.0000000,35.0022469
38.0000000,-22.0000000,-2049.0000000,34.9953804
38.0000000,-22.0000000,-2049.0000000,34.9953804
37.0000000,-20.0000000,-2046.0000000,34.9756126
37.0000000,-20.0000000,-2046.0000000,34.9756126
36.0000000,-21.0000000,-2050.0000000,34.9517822
36.0000000,-21.0000000,-2050.0000000,34.9517822
37.0000000,-21.0000000,-2050.0000000,34.9575081
37.0000000,-21.0000000,-2050.0000000,34.9575081
37.0000000,-22.0000000,-2048.0000000,34.9581337
37.0000000,-22.0000000,-2048.0000000,34.9581337
38.0000000,-20.0000000,-2048.0000000,34.9677544
38.0000000,-20.0000000,-2048.0000000,34.9677544
37.0000000,-20.0000000,-2048.0000000,34.9688644
38.0000000,-21.0000000,-2051.0000000,34.9728813
38.0000000,-21.0000000,-2051.0000000,34.9728813
38.0000000,-22.0000000,-2047.0000000,34.9870644
38.0000000,-22.0000000,-2047.0000000,34.9870644
38.0000000,-19.0000000,-2051.0000000,34.9953003
38.0000000,-19.0000000,-2051.0000000,34.9953003
36.0000000,-22.0000000,-2047.0000000,34.9891281
36.0000000,-22.0000000,-2047.0000000,34.9891281
39.0000000,-22.0000000,-2048.0000000,34.9986687
39.0000000,-22.0000000,-2048.0000000,34.9986687
37.0000000,-20.0000000,-2047.0000000,34.9981956
37.0000000,-22.0000000,-2047.0000000,35.0007896
37.0000000,-22.0000000,-2047.0000000,35.0007896
38.0000000,-18.0000000,-2050.0000000,34.9985962
38.0000000,-18.0000000,-2050.0000000,34.9985962
41.0000000,-24.0000000,-2047.0000000,35.0011520
41.0000000,-24.0000000,-2047.0000000,35.0011520
37.0000000,-22.0000000,-2048.0000000,35.0155296
37.0000000,-22.0000000,-2048.0000000,35.0155296
37.0000000,-19.0000000,-2049.0000000,35.0224304
