I0,I1,I2,I3
2039.0000000,-167.0000000,-14.0000000,39.1363792
2039.0000000,-167.0000000,-14.0000000,39.1363792
2040.0000000,-163.0000000,-12.0000000,39.1327629
2040.0000000,-163.0000000,-12.0000000,39.1327629
2040.0000000,-165.0000000,-17.0000000,39.1340408
2040.0000000,-165.0000000,-17.0000000,39.1340408
2040.0000000,-162.0000000,-13.0000000,39.1397171
2040.0000000,-162.0000000,-13.0000000,39.1397171
2036.0000000,-168.0000000,-13.0000000,39.1342621
2039.0000000,-164.0000000,-14.0000000,39.1157646
2039.0000000,-164.0000000,-14.0000000,39.1157646
2035.0000000,-165.0000000,-13.0000000,39.0991135
2035.0000000,-165.0000000,-13.0000000,39.0991135
2039.0000000,-164.0000000,-13.0000000,39.1007347
2039.0000000,-164.0000000,-13.0000000,39.1007347
2041.0000000,-165.0000000,-15.0000000,39.1067200
2041.0000000,-165.0000000,-15.0000000,39.1067200
2039.0000000,-167.0000000,-15.0000000,39.1136208
2039.0000000,-167.0000000,-15.0000000,39.1136208
2040.0000000,-168.0000000,-14.0000000,39.1273804
2040.0000000,-168.0000000,-14.0000000,39.1273804
2038.0000000,-165.0000000,-13.0000000,39.1337242
2039.0000000,-164.0000000,-14.0000000,39.1349068
2039.0000000,-164.0000000,-14.0000000,39.1349068
2038.0000000,-163.0000000,-13.0000000,39.1254005
2038.0000000,-163.0000000,-13.0000000,39.1254005
2039.0000000,-164.0000000,-17.0000000,39.1183548
2039.0000000,-164.0000000,-17.0000000,39.1183548
2038.0000000,-166.0000000,-15.0000000,39.1256027
2038.0000000,-166.0000000,-15.0000000,39.1256027
2039.0000000,-165.0000000,-15.0000000,39.1200485
2039.0000000,-165.0000000,-15.0000000,39.1200485
2038.0000000,-164.0000000,-12.0000000,39.1225967
2038.0000000,-164.0000000,-12.0000000,39.1225967
2041.0000000,-163.0000000,-15.0000000,39.1203575
2040.0000000,-166.0000000,-16.0000000,39.1198540
2040.0000000,-166.0000000,-16.0000000,39.1198540
2038.0000000,-167.0000000,-15.0000000,39.1118507
2038.0000000,-167.0000000,-15.0000000,39.1118507
2036.0000000,-167.0000000,-17.0000000,39.1197472
2036.0000000,-167.0000000,-17.0000000,39.1197472
2037.0000000,-166.0000000,-13.0000000,39.1117554
2037.0000000,-166.0000000,-13.0000000,39.1117554
2039.0000000,-164.0000000,-16.0000000,39.1015472
2039.0000000,-164.0000000,-16.0000000,39.1015472
2039.0000000,-164.0000000,-13.0000000,39.1180229
2039.0000000,-164.0000000,-13.0000000,39.1180229
2040.0000000,-164.0000000,-14.0000000,39.1102028
2035.0000000,-165.0000000,-13.0000000,39.1258125
2035.0000000,-165.0000000,-13.0000000,39.1258125
2040.0000000,-165.0000000,-14.0000000,39.1247635
2040.0000000,-165.0000000,-14.0000000,39.1247635
2040.0000000,-165.0000000,-15.0000000,39.1268425
2040.0000000,-165.0000000,-15.0000000,39.1268425
2040.0000000,-166.0000000,-14.0000000,39.1211624
2040.0000000,-166.0000000,-14.0000000,39.1211624
2039.0000000,-165.0000000,-14.0000000,39.1266174
2039.0000000,-165.0000000,-14.0000000,39.1266174
2036.0000000,-166.0000000,-12.0000000,39.1194496
2038.0000000,-165.0000000,-11.0000000,39.1220589
2038.0000000,-165.0000000,-11.0000000,39.1220589
2038.0000000,-167.0000000,-13.0000000,39.1274223
2038.0000000,-167.0000000,-13.0000000,39.1274223
2039.0000000,-165.0000000,-13.0000000,39.1277237
2039.0000000,-165.0000000,-13.0000000,39.1277237
2040.0000000,-164.0000000,-15.0000000,39.1310120
2040.0000000,-164.0000000,-15.0000000,39.1310120
2035.0000000,-165.0000000,-13.0000000,39.1173668
2035.0000000,-165.0000000,-13.0000000,39.1173668
2039.0000000,-166.0000000,-15.0000000,39.1277275
2039.0000000,-166.0000000,-15.0000000,39.1277275
2038.0000000,-166.0000000,-13.0000000,39.1219597
2042.0000000,-167.0000000,-13.0000000,39.1167679
2042.0000000,-167.0000000,-13.0000000,39.1167679
2039.0000000,-167.0000000,-13.0000000,39.1105843
2039.0000000,-167.0000000,-13.0000000,39.1105843
2038.0000000,-167.0000000,-15.0000000,39.1125679
2038.0000000,-167.0000000,-15.0000000,39.1125679
2038.0000000,-164.0000000,-11.0000000,39.1083145
2038.0000000,-164.0000000,-11.0000000,39.1083145
2038.0000000,-166.0000000,-13.0000000,39.1195831
2038.0000000,-166.0000000,-13.0000000,39.1195831
2040.0000000,-166.0000000,-16.0000000,39.1267052
