2040,-227,-13,35.0313072
2040,-227,-13,35.0313072
2045,-224,-12,35.026062
2045,-224,-12,35.026062
2041,-225,-10,35.0349274
2041,-225,-10,35.0349274
2043,-226,-17,35.0247917
2043,-226,-17,35.0247917
2039,-225,-10,35.0247269
2039,-225,-10,35.0247269
2045,-223,-12,35.018631
2045,-223,-12,35.018631
2041,-226,-14,35.0101242
2042,-228,-13,35.0054893
2042,-228,-13,35.0054893
2042,-227,-13,35.014904
2042,-227,-13,35.014904
2043,-223,-13,35.0158272
2043,-223,-13,35.0158272
2044,-225,-13,35.0076027
2044,-225,-13,35.0076027
2047,-226,-14,35.0077477
2047,-226,-14,35.0077477
2045,-224,-13,35.0124054
2045,-224,-13,35.0124054
2043,-222,-10,35.0105591
2042,-230,-14,35.0013504
2042,-230,-14,35.0013504
2042,-223,-13,35.0126877
2042,-223,-13,35.0126877
2043,-226,-12,35.0032654
2043,-226,-12,35.0032654
2042,-226,-13,35.0023346
2042,-226,-13,35.0023346
2043,-225,-12,34.9954567
2043,-225,-12,34.9954567
2044,-225,-13,34.9786987
2044,-227,-16,34.9772034
2044,-227,-16,34.9772034
2040,-227,-12,34.9728394
2040,-227,-12,34.9728394
2038,-225,-11,34.968914
2038,-225,-11,34.968914
2041,-229,-12,34.9608498
2041,-229,-12,34.9608498
2040,-224,-11,34.9566116
2040,-224,-11,34.9566116
2043,-225,-12,34.9331703
2043,-225,-12,34.9331703
2038,-225,-13,34.9377365
2041,-224,-12,34.9373207
2041,-224,-12,34.9373207
2042,-227,-12,34.946003
2042,-227,-12,34.946003
2042,-226,-9,34.9447594
2042,-226,-9,34.9447594
2040,-229,-14,34.9526978
2040,-229,-14,34.9526978
2041,-228,-9,34.9296494
2041,-228,-9,34.9296494
2039,-225,-10,34.9330597
2039,-225,-10,34.9330597
2038,-225,-15,34.9315987
2043,-225,-16,34.9438744
2043,-225,-16,34.9438744
2041,-224,-12,34.9383125
2041,-224,-12,34.9383125
2040,-227,-11,34.9257622
2040,-227,-11,34.9257622
2039,-227,-12,34.9295616
2039,-227,-12,34.9295616
2036,-226,-11,34.9209061
2036,-226,-11,34.9209061
2039,-226,-12,34.9342499
2039,-226,-12,34.9342499
2039,-225,-13,34.9522972
2040,-225,-11,34.9519348
2040,-225,-11,34.9519348
2041,-225,-10,34.954628
2041,-225,-10,34.954628
2042,-225,-15,34.9555397
2042,-225,-15,34.9555397
2034,-225,-12,34.9488144
2034,-225,-12,34.9488144
2040,-227,-12,34.9397392
2040,-227,-12,34.9397392
2038,-226,-13,34.9361038
2037,-224,-14,34.9403801
2037,-224,-14,34.9403801
2042,-229,-15,34.9246025
2042,-229,-15,34.9246025
2042,-223,-8,34.9239883
2042,-223,-8,34.9239883
2040,-227,-15,34.9294739
2040,-227,-15,34.9294739
2038,-225,-14,34.9359207
2038,-225,-14,34.9359207
2036,-223,-11,34.9387054
2036,-223,-11,34.9387054
2037,-225,-13,34.9381905
2036,-227,-14,34.9377289
2036,-227,-14,34.9377289
2037,-226,-13,34.9493904
2037,-226,-13,34.9493904
2035,-226,-13,34.9447899
2035,-226,-13,34.9447899
2040,-225,-14,34.9451752
2040,-225,-14,34.9451752
2040,-225,-10,34.9409943
2040,-225,-10,34.9409943
2036,-226,-12,34.9432716
2036,-226,-12,34.9432716
2038,-228,-12,34.9453201
2039,-227,-15,34.941124
2039,-227,-15,34.941124
2038,-226,-12,34.9464073
2038,-226,-12,34.9464073
2037,-226,-8,34.9541817
2037,-226,-8,34.9541817
2039,-226,-15,34.9551392
2039,-226,-15,34.9551392
2033,-222,-13,34.9575119
2033,-222,-13,34.9575119
2033,-227,-19,34.9611549
2033,-227,-19,34.9611549
2042,-228,-9,34.967453
2035,-223,-13,34.9776497
2035,-223,-13,34.9776497
2038,-229,-13,34.9822998
2038,-229,-13,34.9822998
2038,-227,-11,34.9789352
2038,-227,-11,34.9789352
2041,-226,-14,34.9834557
2041,-226,-14,34.9834557
2035,-228,-8,34.9799767
2035,-228,-8,34.9799767
2038,-226,-14,34.9798622
2038,-225,-12,34.9933472
2038,-225,-12,34.9933472
2036,-228,-13,34.9843483
2036,-228,-13,34.9843483
2036,-227,-13,34.9898376
2036,-227,-13,34.9898376
2037,-226,-11,34.9917564
2037,-226,-11,34.9917564
2037,-227,-14,34.9995232
2037,-227,-14,34.9995232
2039,-226,-12,34.9989662
2039,-226,-12,34.9989662
2038,-227,-11,34.9984665
2036,-226,-11,35.0070724
2036,-226,-11,35.0070724
2034,-229,-13,35.0087814
2034,-229,-13,35.0087814
2036,-226,-11,35.0118256
2036,-226,-11,35.0118256
2039,-227,-12,35.0130577
2039,-227,-12,35.0130577
2035,-225,-13,35.0186958
2035,-225,-13,35.0186958
2039,-225,-13,35.0147095
2039,-225,-13,35.0147095
2037,-225,-12,35.009613
2037,-225,-10,35.0155945
2037,-225,-10,35.0155945
2039,-228,-11,35.0194702
2039,-228,-11,35.0194702
2036,-227,-16,35.0259781
2036,-227,-16,35.0259781
2037,-224,-13,35.0212669
2037,-224,-13,35.0212669
2037,-226,-14,35.0426903
2037,-226,-14,35.0426903
2038,-225,-13,35.0483818
2038,-225,-13,35.0483818
2040,-227,-12,35.0429382
2040,-229,-12,35.0591736
2040,-229,-12,35.0591736
2038,-225,-13,35.0586891
2038,-225,-13,35.0586891
2035,-227,-14,35.0522156
2035,-227,-14,35.0522156
2039,-224,-11,35.0524292
2039,-224,-11,35.0524292
2037,-227,-9,35.0465813
2037,-227,-9,35.0465813
2039,-227,-13,35.0518837
2037,-227,-14,35.0475998
2037,-227,-14,35.0475998
2036,-227,-11,35.0331764
2036,-227,-11,35.0331764
2040,-226,-14,35.0292549
2040,-226,-14,35.0292549
2037,-223,-15,35.0227051
2037,-223,-15,35.0227051
2038,-223,-12,35.0153008
2038,-223,-12,35.0153008
2038,-225,-11,35.0207138
2038,-225,-11,35.0207138
2038,-226,-12,35.0165291
2040,-226,-13,35.0384254
2040,-226,-13,35.0384254
2038,-224,-15,35.0445442
2038,-224,-15,35.0445442
2038,-226,-12,35.0606194
2038,-226,-12,35.0606194
2043,-226,-11,35.0494232
2043,-226,-11,35.0494232
2037,-223,-12,35.0408554
2037,-223,-12,35.0408554
2039,-224,-14,35.0286179
2039,-224,-14,35.0286179
2040,-226,-12,35.0266609
2036,-229,-13,35.0445251
2036,-229,-13,35.0445251
2042,-226,-14,35.0319176
2042,-226,-14,35.0319176
2042,-225,-14,35.0251007
2042,-225,-14,35.0251007
2040,-224,-11,35.0340652
2040,-224,-11,35.0340652
2039,-224,-12,35.0179787
2039,-224,-12,35.0179787
2039,-224,-14,35.0276527
2039,-224,-14,35.0276527
2038,-227,-13,35.0182457
2040,-223,-14,35.0158157
2040,-223,-14,35.0158157
2044,-227,-9,35.022686
2044,-227,-9,35.022686
2040,-226,-14,35.0198135
2040,-226,-14,35.0198135
2038,-226,-12,35.0232658
2038,-226,-12,35.0232658
2033,-225,-19,35.0248642
2033,-225,-19,35.0248642
2039,-220,-12,35.0263023
2039,-225,-14,35.0170288
2039,-225,-14,35.0170288
2037,-223,-16,35.0222702
2037,-223,-16,35.0222702
2041,-225,-14,35.0345345
2041,-225,-14,35.0345345
2041,-225,-15,35.0304756
2041,-225,-15,35.0304756
2039,-226,-10,35.031353
2039,-226,-10,35.031353
2038,-226,-13,35.0276146
2038,-226,-13,35.0276146
2039,-227,-13,35.0514221
2041,-226,-14,35.0668106
2041,-226,-14,35.0668106
2037,-225,-15,35.0625458
2037,-225,-15,35.0625458
2040,-224,-13,35.0541763
2040,-224,-13,35.0541763
2041,-224,-9,35.0602303
2041,-224,-9,35.0602303
2042,-228,-11,35.0566216
2042,-228,-11,35.0566216
2039,-226,-10,35.0563927
2039,-226,-10,35.0563927
2041,-229,-11,35.0290146
2040,-228,-15,35.0239983
2040,-228,-15,35.0239983
2044,-225,-16,35.0164642
2044,-225,-16,35.0164642
2041,-229,-13,35.0127029
2041,-229,-13,35.0127029
2024,-220,-14,35.0138474
2024,-220,-14,35.0138474
2041,-229,-14,35.0103493
2041,-229,-14,35.0103493
2044,-227,-12,35.0177689
2044,-227,-12,35.0177689
2040,-223,-21,35.0108566
2040,-228,-11,35.0106735
2040,-228,-11,35.0106735
2039,-231,-8,35.0105095
2039,-231,-8,35.0105095
2037,-227,-14,35.0058365
2037,-227,-14,35.0058365
2040,-227,-10,35.0016289
2040,-227,-10,35.0016289
2038,-224,-16,35.0008621
2038,-224,-16,35.0008621
2040,-226,-13,34.994133
2043,-224,-13,35.0031738
2043,-224,-13,35.0031738
2041,-222,-14,35.0082893
2041,-222,-14,35.0082893
2040,-222,-14,35.0083656
2040,-222,-14,35.0083656
2041,-225,-13,35.0099449
2041,-225,-13,35.0099449
2041,-228,-9,35.0053253
2041,-228,-9,35.0053253
2036,-228,-11,35.0041885
2036,-228,-11,35.0041885
2043,-226,-14,34.9941063
2040,-223,-13,34.9986191
2040,-223,-13,34.9986191
2041,-223,-15,34.9936218
2041,-223,-15,34.9936218
2042,-225,-14,34.9906349
2042,-225,-14,34.9906349
2040,-227,-14,34.9924774
2040,-227,-14,34.9924774
2039,-228,-8,34.9896049
2039,-228,-8,34.9896049
2040,-227,-13,34.9840012
2040,-227,-13,34.9840012
2039,-225,-15,34.9774475
2039,-227,-14,34.9821167
2039,-227,-14,34.9821167
2042,-223,-13,34.9787712
2042,-223,-13,34.9787712
2045,-223,-15,34.9742508
2045,-223,-15,34.9742508
2042,-223,-13,34.9732018
2042,-223,-13,34.9732018
2042,-225,-8,34.9586716
2042,-225,-8,34.9586716
2038,-228,-15,34.9501228
2038,-228,-15,34.9501228
2039,-227,-9,34.9529953
2038,-228,-11,34.963131
2038,-228,-11,34.963131
2045,-228,-12,34.9435692
2045,-228,-12,34.9435692
2042,-224,-11,34.9440765
2042,-224,-11,34.9440765
2041,-225,-13,34.950573
2041,-225,-13,34.950573
2039,-226,-11,34.9413223
2039,-226,-11,34.9413223
2040,-227,-16,34.9435654
2038,-226,-10,34.9440727
2038,-226,-10,34.9440727
2037,-226,-14,34.9445305
2037,-226,-14,34.9445305
2039,-225,-13,34.9494743
2039,-225,-13,34.9494743
2041,-226,-14,34.9478836
2041,-226,-14,34.9478836
2038,-227,-15,34.9479599
2038,-227,-15,34.9479599
2040,-224,-11,34.9253845
2040,-224,-11,34.9253845
2039,-228,-13,34.9277115
2039,-227,-10,34.9479218
2039,-227,-10,34.9479218
2038,-228,-14,34.9495049
2038,-228,-14,34.9495049
2040,-224,-11,34.953949
2040,-224,-11,34.953949
2040,-226,-12,34.9519119
2040,-226,-12,34.9519119
2040,-228,-15,34.9530983
2040,-228,-15,34.9530983
2038,-224,-10,34.9556732
2038,-224,-10,34.9556732
2038,-225,-12,34.9655418
2038,-227,-11,34.9487572
2038,-227,-11,34.9487572
2039,-224,-11,34.956295
2039,-224,-11,34.956295
2039,-227,-12,34.951004
2039,-227,-12,34.951004
2040,-228,-11,34.920578
2040,-228,-11,34.920578
2039,-226,-14,34.9430122
2039,-226,-14,34.9430122
2040,-225,-16,34.9481049
2040,-225,-16,34.9481049
2036,-224,-16,34.9647675
2036,-226,-13,34.9450417
2036,-226,-13,34.9450417
2040,-224,-13,34.9544601
2040,-224,-13,34.9544601
2039,-226,-11,34.9523697
2039,-226,-11,34.9523697
2037,-228,-13,34.9550171
2037,-228,-13,34.9550171
2038,-224,-12,34.9528732
2038,-224,-12,34.9528732
2039,-225,-16,34.9479218
2040,-225,-13,34.9449768
2040,-225,-13,34.9449768
2036,-224,-12,34.9377975
2036,-224,-12,34.9377975
2036,-227,-12,34.9524727
2036,-227,-12,34.9524727
2035,-227,-9,34.9520912
2035,-227,-9,34.9520912
2037,-228,-14,34.960804
2037,-228,-14,34.960804
2037,-224,-12,34.964119
2037,-224,-12,34.964119
2038,-226,-11,34.9610634
2039,-225,-14,34.9658623
2039,-225,-14,34.9658623
2038,-226,-12,34.9671593
2038,-226,-12,34.9671593
2039,-226,-15,34.9653091
2039,-226,-15,34.9653091
2036,-225,-13,34.968174
2036,-225,-13,34.968174
2036,-228,-12,34.9873581
2036,-228,-12,34.9873581
2039,-229,-12,34.9849968
2039,-229,-12,34.9849968
2037,-222,-12,34.9858932
2037,-226,-14,34.9776421
2037,-226,-14,34.9776421
2039,-228,-13,34.9807816
2039,-228,-13,34.9807816
2036,-225,-13,34.9866257
2036,-225,-13,34.9866257
2035,-226,-13,34.9933968
2035,-226,-13,34.9933968
2036,-225,-8,34.9843941
2036,-225,-8,34.9843941
2037,-225,-14,34.9913902
2037,-225,-14,34.9913902
2037,-225,-14,34.9886284
2035,-225,-12,34.9876518
2035,-225,-12,34.9876518
2038,-224,-12,34.9852638
2038,-224,-12,34.9852638
2037,-228,-13,34.993679
2037,-228,-13,34.993679
2036,-228,-11,34.996727
2036,-228,-11,34.996727
2035,-229,-16,34.9964485
2035,-229,-16,34.9964485
2036,-225,-13,35.0097847
2039,-225,-12,35.0051842
2039,-225,-12,35.0051842
2035,-224,-12,35.0101013
2035,-224,-12,35.0101013
2040,-229,-15,35.020565
2040,-229,-15,35.020565
2038,-223,-12,35.0179024
2038,-223,-12,35.0179024
2036,-226,-12,35.0245667
2036,-226,-12,35.0245667
2037,-224,-14,35.0064087
2037,-224,-14,35.0064087
2037,-226,-14,35.0187492
2035,-229,-11,35.028347
2035,-229,-11,35.028347
2039,-225,-9,35.0294342
2039,-225,-9,35.0294342
2034,-226,-13,35.0409813
2034,-226,-13,35.0409813
2028,-223,-13,35.0453377
2028,-223,-13,35.0453377
2043,-227,-13,35.0492592
2043,-227,-13,35.0492592
2036,-229,-11,35.0407104
2036,-229,-11,35.0407104
2039,-226,-12,35.0466003
2038,-225,-11,35.0398254
2038,-225,-11,35.0398254
2043,-226,-9,35.0442963
2043,-226,-9,35.0442963
2037,-229,-17,35.0437889
2037,-229,-17,35.0437889
2035,-222,-11,35.0569229
2035,-222,-11,35.0569229
2043,-226,-13,35.0491142
2043,-226,-13,35.0491142
2039,-227,-10,35.0526581
2039,-227,-10,35.0526581
2038,-226,-16,35.0543365
2040,-225,-13,35.0498085
2040,-225,-13,35.0498085
2039,-225,-13,35.0472412
2039,-225,-13,35.0472412
2036,-226,-14,35.0539894
2036,-226,-14,35.0539894
2039,-227,-10,35.0661011
2039,-227,-10,35.0661011
2040,-227,-14,35.0724716
2040,-227,-14,35.0724716
2038,-227,-10,35.0721664
2038,-226,-14,35.0688744
2038,-226,-14,35.0688744
2040,-227,-14,35.0764809
2040,-227,-14,35.0764809
2035,-225,-12,35.080307
2035,-225,-12,35.080307
2037,-227,-11,35.0701599
2037,-227,-11,35.0701599
2037,-226,-15,35.0655594
2037,-226,-15,35.0655594
2043,-228,-14,35.0583992
2043,-228,-14,35.0583992
2040,-226,-11,35.0549736
2037,-226,-14,35.0549088
2037,-226,-14,35.0549088
2038,-224,-14,35.0578728
2038,-224,-14,35.0578728
2039,-228,-12,35.057518
2039,-228,-12,35.057518
2041,-223,-14,35.0647469
2041,-223,-14,35.0647469
2039,-226,-14,35.060688
2039,-226,-14,35.060688
2042,-224,-16,35.0570335
2042,-224,-16,35.0570335
2040,-226,-15,35.0537453
2042,-226,-9,35.0568237
2042,-226,-9,35.0568237
2040,-228,-12,35.0641212
2040,-228,-12,35.0641212
2041,-224,-12,35.0601234
2041,-224,-12,35.0601234
2041,-226,-12,35.0459557
2041,-226,-12,35.0459557
2040,-222,-14,35.0498123
2040,-222,-14,35.0498123
2041,-225,-12,35.0442276
2041,-225,-12,35.0442276
2041,-222,-15,35.0391998
2042,-228,-12,35.0392036
2042,-228,-12,35.0392036
2040,-226,-10,35.0482635
2040,-226,-10,35.0482635
2040,-225,-13,35.05793
2040,-225,-13,35.05793
2039,-228,-14,35.0575714
2039,-228,-14,35.0575714
2039,-223,-14,35.0557365
2039,-223,-14,35.0557365
2048,-222,-31,35.0450287
2041,-217,-19,35.0459595
2041,-217,-19,35.0459595
2042,-218,-11,35.0483055
2042,-218,-11,35.0483055
2040,-223,-21,35.0458908
2040,-223,-21,35.0458908
2042,-224,-11,35.0301285
2042,-224,-11,35.0301285
2036,-225,-10,35.0265121
2036,-225,-10,35.0265121
2039,-227,-16,35.0323143
2039,-227,-16,35.0323143
2042,-228,-10,35.0284767
2041,-226,-14,35.0189857
2041,-226,-14,35.0189857
2043,-224,-10,35.022522
2043,-224,-10,35.022522
2045,-228,-17,35.022686
2045,-228,-17,35.022686
2041,-225,-8,35.0167923
2041,-225,-8,35.0167923
2031,-225,-9,35.0129967
2031,-225,-9,35.0129967
2038,-229,-10,35.0201492
2038,-229,-10,35.0201492
2039,-226,-14,35.0205498
2039,-229,-14,35.0148697
2039,-229,-14,35.0148697
2043,-227,-7,35.0188179
2043,-227,-7,35.0188179
2039,-227,-17,35.0450134
2039,-227,-17,35.0450134
2039,-226,-10,35.0383987
2039,-226,-10,35.0383987
2039,-228,-14,35.0248947
2039,-228,-14,35.0248947
2041,-229,-14,35.021801
2041,-229,-14,35.021801
2037,-226,-12,35.0280762
2039,-224,-12,35.020134
2039,-224,-12,35.020134
2041,-226,-12,35.0099678
2041,-226,-12,35.0099678
2042,-228,-17,35.0083656
2042,-228,-17,35.0083656
2041,-223,-11,35.000885
2041,-223,-11,35.000885
2043,-228,-13,34.9971733
2043,-228,-13,34.9971733
2039,-224,-11,35.0149689
2041,-224,-15,35.012867
2041,-224,-15,35.012867
2040,-225,-11,35.0079575
2040,-225,-11,35.0079575
2039,-227,-12,35.0005188
2039,-227,-12,35.0005188
2042,-226,-16,34.9892921
2042,-226,-16,34.9892921
2043,-225,-11,34.9882469
2043,-225,-11,34.9882469
2043,-227,-14,34.9888191
2043,-227,-14,34.9888191
2042,-224,-14,34.9893341
2042,-228,-14,34.9928169
2042,-228,-14,34.9928169
2036,-225,-11,34.9914207
2036,-225,-11,34.9914207
2040,-226,-13,34.9886551
2040,-226,-13,34.9886551
2038,-227,-13,34.981636
2038,-227,-13,34.981636
2044,-226,-16,34.984375
2044,-226,-16,34.984375
2041,-224,-13,34.9747658
2041,-224,-13,34.9747658
2041,-225,-10,34.9676285
2038,-226,-13,34.9672432
2038,-226,-13,34.9672432
2043,-229,-13,34.9684029
2043,-229,-13,34.9684029
2037,-225,-16,34.9528427
2037,-225,-16,34.9528427
2040,-223,-13,34.9463844
2040,-223,-13,34.9463844
2040,-226,-11,34.9496307
2040,-226,-11,34.9496307
2040,-227,-17,34.9631195
2040,-227,-17,34.9631195
2043,-225,-10,34.9631844
2041,-226,-13,34.9587135
