I0,I1,I2,I3
32.0000000,-23.0000000,-2050.0000000,50.1860847
27.0000000,-20.0000000,-2054.0000000,50.1765366
27.0000000,-20.0000000,-2054.0000000,50.1765366
29.0000000,-23.0000000,-2051.0000000,50.1845474
29.0000000,-23.0000000,-2051.0000000,50.1845474
28.0000000,-22.0000000,-2051.0000000,50.1706200
28.0000000,-22.0000000,-2051.0000000,50.1706200
32.0000000,-21.0000000,-2050.0000000,50.1656342
32.0000000,-21.0000000,-2050.0000000,50.1656342
34.0000000,-24.0000000,-2051.0000000,50.1535988
34.0000000,-24.0000000,-2051.0000000,50.1535988
29.0000000,-20.0000000,-2051.0000000,50.1639023
29.0000000,-20.0000000,-2051.0000000,50.1639023
27.0000000,-22.0000000,-2052.0000000,50.1595879
29.0000000,-21.0000000,-2050.0000000,50.1557045
29.0000000,-21.0000000,-2050.0000000,50.1557045
30.0000000,-21.0000000,-2052.0000000,50.1567383
30.0000000,-21.0000000,-2052.0000000,50.1567383
30.0000000,-21.0000000,-2049.0000000,50.1440811
30.0000000,-21.0000000,-2049.0000000,50.1440811
27.0000000,-21.0000000,-2053.0000000,50.1357117
27.0000000,-21.0000000,-2053.0000000,50.1357117
30.0000000,-23.0000000,-2052.0000000,50.1342163
30.0000000,-23.0000000,-2052.0000000,50.1342163
28.0000000,-20.0000000,-2052.0000000,50.1328697
28.0000000,-20.0000000,-2052.0000000,50.1328697
34.0000000,-22.0000000,-2051.0000000,50.1286392
28.0000000,-24.0000000,-2048.0000000,50.1293602
28.0000000,-24.0000000,-2048.0000000,50.1293602
30.0000000,-21.0000000,-2051.0000000,50.1436005
30.0000000,-21.0000000,-2051.0000000,50.1436005
29.0000000,-23.0000000,-2050.0000000,50.1428261
29.0000000,-23.0000000,-2050.0000000,50.1428261
30.0000000,-20.0000000,-2049.0000000,50.1496811
30.0000000,-20.0000000,-2049.0000000,50.1496811
32.0000000,-23.0000000,-2048.0000000,50.1362228
32.0000000,-23.0000000,-2048.0000000,50.1362228
29.0000000,-22.0000000,-2050.0000000,50.1512833
29.0000000,-22.0000000,-2050.0000000,50.1512833
32.0000000,-21.0000000,-2051.0000000,50.1391754
31.0000000,-21.0000000,-2053.0000000,50.1463928
31.0000000,-21.0000000,-2053.0000000,50.1463928
27.0000000,-21.0000000,-2054.0000000,50.1408081
27.0000000,-21.0000000,-2054.0000000,50.1408081
32.0000000,-19.0000000,-2051.0000000,50.1372910
32.0000000,-19.0000000,-2051.0000000,50.1372910
30.0000000,-22.0000000,-2054.0000000,50.1371498
30.0000000,-22.0000000,-2054.0000000,50.1371498
32.0000000,-21.0000000,-2054.0000000,50.1355095
32.0000000,-21.0000000,-2054.0000000,50.1355095
29.0000000,-21.0000000,-2052.0000000,50.1491318
33.0000000,-21.0000000,-2050.0000000,50.1568604
33.0000000,-21.0000000,-2050.0000000,50.1568604
29.0000000,-19.0000000,-2053.0000000,50.1351357
29.0000000,-19.0000000,-2053.0000000,50.1351357
32.0000000,-21.0000000,-2048.0000000,50.1306763
32.0000000,-21.0000000,-2048.0000000,50.1306763
28.0000000,-21.0000000,-2051.0000000,50.1296844
28.0000000,-21.0000000,-2051.0000000,50.1296844
28.0000000,-23.0000000,-2052.0000000,50.1408691
28.0000000,-23.0000000,-2052.0000000,50.1408691
29.0000000,-20.0000000,-2050.0000000,50.1433868
29.0000000,-20.0000000,-2050.0000000,50.1433868
26.0000000,-19.0000000,-2048.0000000,50.1532021
32.0000000,-20.0000000,-2052.0000000,50.1469421
32.0000000,-20.0000000,-2052.0000000,50.1469421
30.0000000,-21.0000000,-2052.0000000,50.1397972
30.0000000,-21.0000000,-2052.0000000,50.1397972
27.0000000,-18.0000000,-2051.0000000,50.1318550
27.0000000,-18.0000000,-2051.0000000,50.1318550
26.0000000,-19.0000000,-2051.0000000,50.1247063
26.0000000,-19.0000000,-2051.0000000,50.1247063
29.0000000,-22.0000000,-2051.0000000,50.1273346
29.0000000,-22.0000000,-2051.0000000,50.1273346
31.0000000,-22.0000000,-2050.0000000,50.1296997
31.0000000,-22.0000000,-2050.0000000,50.1296997
28.0000000,-24.0000000,-2054.0000000,50.1469231
28.0000000,-20.0000000,-2050.0000000,50.1503448
28.0000000,-20.0000000,-2050.0000000,50.1503448
28.0000000,-20.0000000,-2053.0000000,50.1368179
28.0000000,-20.0000000,-2053.0000000,50.1368179
28.0000000,-21.0000000,-2049.0000000,50.1261520
28.0000000,-21.0000000,-2049.0000000,50.1261520
34.0000000,-20.0000000,-2050.0000000,50.1346741
34.0000000,-20.0000000,-2050.0000000,50.1346741
30.0000000,-22.0000000,-2049.0000000,50.1408310
30.0000000,-22.0000000,-2049.0000000,50.1408310
30.0000000,-19.0000000,-2050.0000000,50.1327858
30.0000000,-19.0000000,-2050.0000000,50.1327858
29.0000000,-21.0000000,-2050.0000000,50.1421509
30.0000000,-21.0000000,-2050.0000000,50.1490707
30.0000000,-21.0000000,-2050.0000000,50.1490707
32.0000000,-23.0000000,-2049.0000000,50.1537895
32.0000000,-23.0000000,-2049.0000000,50.1537895
32.0000000,-21.0000000,-2052.0000000,50.1640739
32.0000000,-21.0000000,-2052.0000000,50.1640739
27.0000000,-21.0000000,-2050.0000000,50.1567230
27.0000000,-21.0000000,-2050.0000000,50.1567230
29.0000000,-19.0000000,-2050.0000000,50.1591644
29.0000000,-19.0000000,-2050.0000000,50.1591644
29.0000000,-21.0000000,-2050.0000000,50.1553230
32.0000000,-21.0000000,-2050.0000000,50.1397896
32.0000000,-21.0000000,-2050.0000000,50.1397896
31.0000000,-19.0000000,-2050.0000000,50.1439247
31.0000000,-19.0000000,-2050.0000000,50.1439247
27.0000000,-21.0000000,-2048.0000000,50.1355705
27.0000000,-21.0000000,-2048.0000000,50.1355705
28.0000000,-21.0000000,-2053.0000000,50.1189957
28.0000000,-21.0000000,-2053.0000000,50.1189957
31.0000000,-21.0000000,-2051.0000000,50.1191711
31.0000000,-21.0000000,-2051.0000000,50.1191711
30.0000000,-17.0000000,-2051.0000000,50.1163101
30.0000000,-17.0000000,-2051.0000000,50.1163101
31.0000000,-20.0000000,-2052.0000000,50.1212845
29.0000000,-21.0000000,-2052.0000000,50.1438751
29.0000000,-21.0000000,-2052.0000000,50.1438751
29.0000000,-19.0000000,-2051.0000000,50.1325073
29.0000000,-19.0000000,-2051.0000000,50.1325073
30.0000000,-20.0000000,-2051.0000000,50.1252937
30.0000000,-20.0000000,-2051.0000000,50.1252937
33.0000000,-22.0000000,-2053.0000000,50.1399384
33.0000000,-22.0000000,-2053.0000000,50.1399384
30.0000000,-19.0000000,-2051.0000000,50.1334915
30.0000000,-19.0000000,-2051.0000000,50.1334915
30.0000000,-19.0000000,-2051.0000000,50.1412735
30.0000000,-19.0000000,-2051.0000000,50.1412735
30.0000000,-19.0000000,-2050.0000000,50.1301651
29.0000000,-22.0000000,-2051.0000000,50.1292229
29.0000000,-22.0000000,-2051.0000000,50.1292229
31.0000000,-22.0000000,-2051.0000000,50.1238480
31.0000000,-22.0000000,-2051.0000000,50.1238480
32.0000000,-19.0000000,-2053.0000000,50.1280670
32.0000000,-19.0000000,-2053.0000000,50.1280670
31.0000000,-20.0000000,-2051.0000000,50.1394119
31.0000000,-20.0000000,-2051.0000000,50.1394119
30.0000000,-19.0000000,-2050.0000000,50.1330185
30.0000000,-19.0000000,-2050.0000000,50.1330185
29.0000000,-21.0000000,-2051.0000000,50.1333046
29.0000000,-21.0000000,-2051.0000000,50.1333046
32.0000000,-22.0000000,-2052.0000000,50.1305389
30.0000000,-21.0000000,-2049.0000000,50.1356010
30.0000000,-21.0000000,-2049.0000000,50.1356010
30.0000000,-22.0000000,-2052.0000000,50.1295891
30.0000000,-22.0000000,-2052.0000000,50.1295891
25.0000000,-23.0000000,-2050.0000000,50.1347466
25.0000000,-23.0000000,-2050.0000000,50.1347466
29.0000000,-20.0000000,-2051.0000000,50.1424026
29.0000000,-20.0000000,-2051.0000000,50.1424026
30.0000000,-17.0000000,-2050.0000000,50.1523170
30.0000000,-17.0000000,-2050.0000000,50.1523170
33.0000000,-24.0000000,-2050.0000000,50.1552010
31.0000000,-23.0000000,-2052.0000000,50.1487350
31.0000000,-23.0000000,-2052.0000000,50.1487350
27.0000000,-22.0000000,-2047.0000000,50.1338615
27.0000000,-22.0000000,-2047.0000000,50.1338615
28.0000000,-19.0000000,-2051.0000000,50.1204758
28.0000000,-19.0000000,-2051.0000000,50.1204758
27.0000000,-23.0000000,-2049.0000000,50.1159744
27.0000000,-23.0000000,-2049.0000000,50.1159744
31.0000000,-21.0000000,-2050.0000000,50.1285286
31.0000000,-21.0000000,-2050.0000000,50.1285286
32.0000000,-21.0000000,-2051.0000000,50.1337891
32.0000000,-21.0000000,-2051.0000000,50.1337891
28.0000000,-21.0000000,-2053.0000000,50.1445618
28.0000000,-21.0000000,-2049.0000000,50.1482201
28.0000000,-21.0000000,-2049.0000000,50.1482201
30.0000000,-22.0000000,-2052.0000000,50.1409454
30.0000000,-22.0000000,-2052.0000000,50.1409454
30.0000000,-22.0000000,-2050.0000000,50.1328888
30.0000000,-22.0000000,-2050.0000000,50.1328888
30.0000000,-17.0000000,-2050.0000000,50.1316757
30.0000000,-17.0000000,-2050.0000000,50.1316757
29.0000000,-24.0000000,-2050.0000000,50.1305847
29.0000000,-24.0000000,-2050.0000000,50.1305847
31.0000000,-23.0000000,-2053.0000000,50.1356392
31.0000000,-23.0000000,-2053.0000000,50.1356392
27.0000000,-21.0000000,-2052.0000000,50.1386795
29.0000000,-20.0000000,-2050.0000000,50.1414146
29.0000000,-20.0000000,-2050.0000000,50.1414146
30.0000000,-22.0000000,-2049.0000000,50.1484070
30.0000000,-22.0000000,-2049.0000000,50.1484070
27.0000000,-20.0000000,-2052.0000000,50.1562080
27.0000000,-20.0000000,-2052.0000000,50.1562080
26.0000000,-22.0000000,-2053.0000000,50.1647415
26.0000000,-22.0000000,-2053.0000000,50.1647415
29.0000000,-19.0000000,-2052.0000000,50.1663818
29.0000000,-19.0000000,-2052.0000000,50.1663818
30.0000000,-23.0000000,-2053.0000000,50.1572914
30.0000000,-23.0000000,-2053.0000000,50.1572914
30.0000000,-19.0000000,-2053.0000000,50.1657143
29.0000000,-19.0000000,-2050.0000000,50.1672592
29.0000000,-19.0000000,-2050.0000000,50.1672592
27.0000000,-22.0000000,-2052.0000000,50.1550598
27.0000000,-22.0000000,-2052.0000000,50.1550598
27.0000000,-21.0000000,-2050.0000000,50.1516304
27.0000000,-21.0000000,-2050.0000000,50.1516304
29.0000000,-21.0000000,-2051.0000000,50.1530724
29.0000000,-21.0000000,-2051.0000000,50.1530724
30.0000000,-21.0000000,-2055.0000000,50.1588974
30.0000000,-21.0000000,-2055.0000000,50.1588974
30.0000000,-19.0000000,-2054.0000000,50.1581039
28.0000000,-21.0000000,-2054.0000000,50.1604080
28.0000000,-21.0000000,-2054.0000000,50.1604080
29.0000000,-20.0000000,-2053.0000000,50.1685219
29.0000000,-20.0000000,-2053.0000000,50.1685219
29.0000000,-24.0000000,-2052.0000000,50.1637459
29.0000000,-24.0000000,-2052.0000000,50.1637459
30.0000000,-21.0000000,-2049.0000000,50.1775627
30.0000000,-21.0000000,-2049.0000000,50.1775627
29.0000000,-22.0000000,-2051.0000000,50.1658440
29.0000000,-22.0000000,-2051.0000000,50.1658440
28.0000000,-22.0000000,-2051.0000000,50.1688843
28.0000000,-22.0000000,-2051.0000000,50.1688843
30.0000000,-19.0000000,-2050.0000000,50.1731262
31.0000000,-20.0000000,-2052.0000000,50.1769485
31.0000000,-20.0000000,-2052.0000000,50.1769485
30.0000000,-23.0000000,-2051.0000000,50.1879349
30.0000000,-23.0000000,-2051.0000000,50.1879349
31.0000000,-23.0000000,-2050.0000000,50.2038612
31.0000000,-23.0000000,-2050.0000000,50.2038612
27.0000000,-21.0000000,-2052.0000000,50.2000809
27.0000000,-21.0000000,-2052.0000000,50.2000809
28.0000000,-21.0000000,-2051.0000000,50.1906395
28.0000000,-21.0000000,-2051.0000000,50.1906395
29.0000000,-21.0000000,-2049.0000000,50.1927109
29.0000000,-21.0000000,-2049.0000000,50.1927109
29.0000000,-20.0000000,-2053.0000000,50.1945724
31.0000000,-23.0000000,-2051.0000000,50.1871910
31.0000000,-23.0000000,-2051.0000000,50.1871910
29.0000000,-20.0000000,-2051.0000000,50.1835709
29.0000000,-20.0000000,-2051.0000000,50.1835709
27.0000000,-19.0000000,-2052.0000000,50.1757774
27.0000000,-19.0000000,-2052.0000000,50.1757774
28.0000000,-22.0000000,-2053.0000000,50.1521606
28.0000000,-22.0000000,-2053.0000000,50.1521606
32.0000000,-21.0000000,-2051.0000000,50.1475105
32.0000000,-21.0000000,-2051.0000000,50.1475105
31.0000000,-20.0000000,-2052.0000000,50.1508751
31.0000000,-20.0000000,-2052.0000000,50.1508751
28.0000000,-20.0000000,-2050.0000000,50.1463547
31.0000000,-20.0000000,-2050.0000000,50.1437950
31.0000000,-20.0000000,-2050.0000000,50.1437950
29.0000000,-22.0000000,-2050.0000000,50.1596069
29.0000000,-22.0000000,-2050.0000000,50.1596069
31.0000000,-20.0000000,-2051.0000000,50.1632729
31.0000000,-20.0000000,-2051.0000000,50.1632729
32.0000000,-21.0000000,-2053.0000000,50.1560059
32.0000000,-21.0000000,-2053.0000000,50.1560059
29.0000000,-19.0000000,-2053.0000000,50.1283264
29.0000000,-19.0000000,-2053.0000000,50.1283264
30.0000000,-17.0000000,-2051.0000000,50.1215324
29.0000000,-19.0000000,-2052.0000000,50.1244736
29.0000000,-19.0000000,-2052.0000000,50.1244736
31.0000000,-20.0000000,-2051.0000000,50.1301422
31.0000000,-20.0000000,-2051.0000000,50.1301422
30.0000000,-22.0000000,-2053.0000000,50.1201477
30.0000000,-22.0000000,-2053.0000000,50.1201477
27.0000000,-20.0000000,-2055.0000000,50.1096420
27.0000000,-20.0000000,-2055.0000000,50.1096420
29.0000000,-21.0000000,-2049.0000000,50.1107521
29.0000000,-21.0000000,-2049.0000000,50.1107521
32.0000000,-22.0000000,-2049.0000000,50.1087341
32.0000000,-22.0000000,-2049.0000000,50.1087341
31.0000000,-23.0000000,-2051.0000000,50.1129532
32.0000000,-19.0000000,-2051.0000000,50.1092072
32.0000000,-19.0000000,-2051.0000000,50.1092072
27.0000000,-21.0000000,-2052.0000000,50.1073456
27.0000000,-21.0000000,-2052.0000000,50.1073456
29.0000000,-19.0000000,-2050.0000000,50.1237869
29.0000000,-19.0000000,-2050.0000000,50.1237869
28.0000000,-20.0000000,-2049.0000000,50.1174469
28.0000000,-20.0000000,-2049.0000000,50.1174469
33.0000000,-20.0000000,-2051.0000000,50.1177788
33.0000000,-20.0000000,-2051.0000000,50.1177788
32.0000000,-25.0000000,-2052.0000000,50.1165657
32.0000000,-25.0000000,-2052.0000000,50.1165657
30.0000000,-21.0000000,-2053.0000000,50.1139679
32.0000000,-21.0000000,-2052.0000000,50.1176682
32.0000000,-21.0000000,-2052.0000000,50.1176682
28.0000000,-20.0000000,-2051.0000000,50.1300545
28.0000000,-20.0000000,-2051.0000000,50.1300545
29.0000000,-20.0000000,-2051.0000000,50.1472397
29.0000000,-20.0000000,-2051.0000000,50.1472397
30.0000000,-19.0000000,-2052.0000000,50.1551590
30.0000000,-19.0000000,-2052.0000000,50.1551590
30.0000000,-20.0000000,-2051.0000000,50.1547394
30.0000000,-20.0000000,-2051.0000000,50.1547394
28.0000000,-20.0000000,-2049.0000000,50.1407738
28.0000000,-20.0000000,-2049.0000000,50.1407738
28.0000000,-22.0000000,-2049.0000000,50.1357498
31.0000000,-21.0000000,-2050.0000000,50.1433105
31.0000000,-21.0000000,-2050.0000000,50.1433105
31.0000000,-23.0000000,-2050.0000000,50.1425667
31.0000000,-23.0000000,-2050.0000000,50.1425667
32.0000000,-21.0000000,-2052.0000000,50.1403847
32.0000000,-21.0000000,-2052.0000000,50.1403847
30.0000000,-22.0000000,-2050.0000000,50.1505013
30.0000000,-22.0000000,-2050.0000000,50.1505013
31.0000000,-22.0000000,-2049.0000000,50.1535645
31.0000000,-22.0000000,-2049.0000000,50.1535645
30.0000000,-20.0000000,-2052.0000000,50.1683998
30.0000000,-21.0000000,-2053.0000000,50.1636353
30.0000000,-21.0000000,-2053.0000000,50.1636353
30.0000000,-20.0000000,-2051.0000000,50.1593475
30.0000000,-20.0000000,-2051.0000000,50.1593475
29.0000000,-21.0000000,-2051.0000000,50.1675644
29.0000000,-21.0000000,-2051.0000000,50.1675644
29.0000000,-19.0000000,-2050.0000000,50.1689224
29.0000000,-19.0000000,-2050.0000000,50.1689224
28.0000000,-19.0000000,-2050.0000000,50.1671219
28.0000000,-19.0000000,-2050.0000000,50.1671219
29.0000000,-21.0000000,-2050.0000000,50.1579590
29.0000000,-21.0000000,-2050.0000000,50.1579590
31.0000000,-22.0000000,-2049.0000000,50.1617889
29.0000000,-23.0000000,-2051.0000000,50.1471176
29.0000000,-23.0000000,-2051.0000000,50.1471176
29.0000000,-22.0000000,-2051.0000000,50.1535416
29.0000000,-22.0000000,-2051.0000000,50.1535416
28.0000000,-21.0000000,-2050.0000000,50.1412048
28.0000000,-21.0000000,-2050.0000000,50.1412048
29.0000000,-21.0000000,-2052.0000000,50.1119843
29.0000000,-21.0000000,-2052.0000000,50.1119843
30.0000000,-21.0000000,-2052.0000000,50.1068230
30.0000000,-21.0000000,-2052.0000000,50.1068230
29.0000000,-19.0000000,-2051.0000000,50.0840607
29.0000000,-19.0000000,-2051.0000000,50.0840607
27.0000000,-21.0000000,-2052.0000000,50.0877304
30.0000000,-23.0000000,-2049.0000000,50.1061325
30.0000000,-23.0000000,-2049.0000000,50.1061325
31.0000000,-20.0000000,-2051.0000000,50.1136322
31.0000000,-20.0000000,-2051.0000000,50.1136322
27.0000000,-20.0000000,-2051.0000000,50.1264229
27.0000000,-20.0000000,-2051.0000000,50.1264229
30.0000000,-21.0000000,-2050.0000000,50.1198196
30.0000000,-21.0000000,-2050.0000000,50.1198196
27.0000000,-19.0000000,-2049.0000000,50.1168976
27.0000000,-19.0000000,-2049.0000000,50.1168976
30.0000000,-19.0000000,-2049.0000000,50.1127548
30.0000000,-19.0000000,-2049.0000000,50.1127548
31.0000000,-21.0000000,-2051.0000000,50.1075172
30.0000000,-21.0000000,-2051.0000000,50.1012917
30.0000000,-21.0000000,-2051.0000000,50.1012917
29.0000000,-21.0000000,-2050.0000000,50.1092758
29.0000000,-21.0000000,-2050.0000000,50.1092758
29.0000000,-20.0000000,-2051.0000000,50.1074066
29.0000000,-20.0000000,-2051.0000000,50.1074066
29.0000000,-22.0000000,-2051.0000000,50.1253471
29.0000000,-22.0000000,-2051.0000000,50.1253471
30.0000000,-21.0000000,-2051.0000000,50.1309280
30.0000000,-21.0000000,-2051.0000000,50.1309280
31.0000000,-19.0000000,-2049.0000000,50.1314201
31.0000000,-21.0000000,-2053.0000000,50.1258278
31.0000000,-21.0000000,-2053.0000000,50.1258278
28.0000000,-21.0000000,-2049.0000000,50.1373978
28.0000000,-21.0000000,-2049.0000000,50.1373978
32.0000000,-22.0000000,-2051.0000000,50.1417732
32.0000000,-22.0000000,-2051.0000000,50.1417732
27.0000000,-20.0000000,-2051.0000000,50.1441994
27.0000000,-20.0000000,-2051.0000000,50.1441994
31.0000000,-21.0000000,-2049.0000000,50.1358185
31.0000000,-21.0000000,-2049.0000000,50.1358185
32.0000000,-22.0000000,-2050.0000000,50.1448784
32.0000000,-22.0000000,-2050.0000000,50.1448784
29.0000000,-21.0000000,-2050.0000000,50.1485062
30.0000000,-21.0000000,-2050.0000000,50.1623383
30.0000000,-21.0000000,-2050.0000000,50.1623383
30.0000000,-24.0000000,-2050.0000000,50.1747856
30.0000000,-24.0000000,-2050.0000000,50.1747856
32.0000000,-19.0000000,-2053.0000000,50.1573067
32.0000000,-19.0000000,-2053.0000000,50.1573067
30.0000000,-20.0000000,-2049.0000000,50.1445923
30.0000000,-20.0000000,-2049.0000000,50.1445923
29.0000000,-21.0000000,-2050.0000000,50.1482468
29.0000000,-21.0000000,-2050.0000000,50.1482468
28.0000000,-20.0000000,-2052.0000000,50.1364365
28.0000000,-20.0000000,-2052.0000000,50.1364365
32.0000000,-22.0000000,-2052.0000000,50.1575127
30.0000000,-21.0000000,-2051.0000000,50.1689377
30.0000000,-21.0000000,-2051.0000000,50.1689377
32.0000000,-18.0000000,-2053.0000000,50.1656303
32.0000000,-18.0000000,-2053.0000000,50.1656303
31.0000000,-22.0000000,-2051.0000000,50.1702042
31.0000000,-22.0000000,-2051.0000000,50.1702042
26.0000000,-18.0000000,-2049.0000000,50.1728096
26.0000000,-18.0000000,-2049.0000000,50.1728096
29.0000000,-20.0000000,-2052.0000000,50.1751556
