I0,I1,I2,I3
253.0000000,2042.0000000,-31.0000000,39.7964249
253.0000000,2042.0000000,-31.0000000,39.7964249
252.0000000,2042.0000000,-31.0000000,39.7841721
252.0000000,2042.0000000,-31.0000000,39.7841721
255.0000000,2043.0000000,-28.0000000,39.7957916
255.0000000,2043.0000000,-28.0000000,39.7957916
256.0000000,2047.0000000,-28.0000000,39.7956810
256.0000000,2047.0000000,-28.0000000,39.7956810
258.0000000,2043.0000000,-27.0000000,39.7940712
258.0000000,2043.0000000,-27.0000000,39.7940712
251.0000000,2041.0000000,-32.0000000,39.7880936
253.0000000,2040.0000000,-29.0000000,39.7947922
253.0000000,2040.0000000,-29.0000000,39.7947922
252.0000000,2044.0000000,-28.0000000,39.7857208
252.0000000,2044.0000000,-28.0000000,39.7857208
255.0000000,2043.0000000,-29.0000000,39.7835960
255.0000000,2043.0000000,-29.0000000,39.7835960
254.0000000,2043.0000000,-30.0000000,39.7816849
254.0000000,2043.0000000,-30.0000000,39.7816849
254.0000000,2041.0000000,-34.0000000,39.7844963
254.0000000,2041.0000000,-34.0000000,39.7844963
252.0000000,2042.0000000,-28.0000000,39.7855148
256.0000000,2044.0000000,-29.0000000,39.7849197
256.0000000,2044.0000000,-29.0000000,39.7849197
251.0000000,2044.0000000,-30.0000000,39.7874069
251.0000000,2044.0000000,-30.0000000,39.7874069
242.0000000,2044.0000000,-27.0000000,39.7760582
242.0000000,2044.0000000,-27.0000000,39.7760582
257.0000000,2042.0000000,-31.0000000,39.7779198
257.0000000,2042.0000000,-31.0000000,39.7779198
256.0000000,2040.0000000,-30.0000000,39.7735558
256.0000000,2040.0000000,-30.0000000,39.7735558
251.0000000,2043.0000000,-29.0000000,39.7726479
251.0000000,2043.0000000,-29.0000000,39.7726479
250.0000000,2044.0000000,-30.0000000,39.7808914
253.0000000,2041.0000000,-29.0000000,39.7852898
253.0000000,2041.0000000,-29.0000000,39.7852898
251.0000000,2044.0000000,-29.0000000,39.7847176
251.0000000,2044.0000000,-29.0000000,39.7847176
250.0000000,2044.0000000,-33.0000000,39.7826920
250.0000000,2044.0000000,-33.0000000,39.7826920
255.0000000,2039.0000000,-29.0000000,39.7748299
255.0000000,2039.0000000,-29.0000000,39.7748299
255.0000000,2042.0000000,-31.0000000,39.7768135
255.0000000,2042.0000000,-31.0000000,39.7768135
257.0000000,2044.0000000,-30.0000000,39.7755775
257.0000000,2044.0000000,-30.0000000,39.7755775
256.0000000,2046.0000000,-30.0000000,39.7789993
254.0000000,2042.0000000,-28.0000000,39.7986832
254.0000000,2042.0000000,-28.0000000,39.7986832
251.0000000,2045.0000000,-30.0000000,39.7922440
251.0000000,2045.0000000,-30.0000000,39.7922440
253.0000000,2041.0000000,-29.0000000,39.7909775
253.0000000,2041.0000000,-29.0000000,39.7909775
252.0000000,2043.0000000,-27.0000000,39.7853088
252.0000000,2043.0000000,-27.0000000,39.7853088
255.0000000,2042.0000000,-29.0000000,39.7802086
255.0000000,2042.0000000,-29.0000000,39.7802086
256.0000000,2046.0000000,-30.0000000,39.7831650
256.0000000,2046.0000000,-30.0000000,39.7831650
253.0000000,2042.0000000,-30.0000000,39.7828064
249.0000000,2043.0000000,-29.0000000,39.7885208
249.0000000,2043.0000000,-29.0000000,39.7885208
253.0000000,2043.0000000,-27.0000000,39.7951775
253.0000000,2043.0000000,-27.0000000,39.7951775
255.0000000,2041.0000000,-30.0000000,39.7905998
255.0000000,2041.0000000,-30.0000000,39.7905998
255.0000000,2039.0000000,-29.0000000,39.7910080
255.0000000,2039.0000000,-29.0000000,39.7910080
252.0000000,2045.0000000,-30.0000000,39.7943916
252.0000000,2045.0000000,-30.0000000,39.7943916
252.0000000,2043.0000000,-34.0000000,39.7944221
254.0000000,2043.0000000,-29.0000000,39.7884102
254.0000000,2043.0000000,-29.0000000,39.7884102
255.0000000,2041.0000000,-25.0000000,39.7890358
255.0000000,2041.0000000,-25.0000000,39.7890358
254.0000000,2042.0000000,-31.0000000,39.8031845
254.0000000,2042.0000000,-31.0000000,39.8031845
256.0000000,2041.0000000,-31.0000000,39.7993126
256.0000000,2041.0000000,-31.0000000,39.7993126
256.0000000,2042.0000000,-29.0000000,39.7867737
256.0000000,2042.0000000,-29.0000000,39.7867737
252.0000000,2045.0000000,-32.0000000,39.7830353
252.0000000,2045.0000000,-32.0000000,39.7830353
251.0000000,2043.0000000,-28.0000000,39.7962761
253.0000000,2041.0000000,-29.0000000,39.8097000
253.0000000,2041.0000000,-29.0000000,39.8097000
254.0000000,2042.0000000,-26.0000000,39.8142357
254.0000000,2042.0000000,-26.0000000,39.8142357
258.0000000,2043.0000000,-30.0000000,39.8152962
258.0000000,2043.0000000,-30.0000000,39.8152962
251.0000000,2044.0000000,-30.0000000,39.7966309
251.0000000,2044.0000000,-30.0000000,39.7966309
249.0000000,2046.0000000,-28.0000000,39.7873764
249.0000000,2046.0000000,-28.0000000,39.7873764
254.0000000,2045.0000000,-29.0000000,39.7865982
254.0000000,2045.0000000,-29.0000000,39.7865982
254.0000000,2043.0000000,-28.0000000,39.8025017
251.0000000,2043.0000000,-30.0000000,39.8017197
251.0000000,2043.0000000,-30.0000000,39.8017197
254.0000000,2044.0000000,-28.0000000,39.7979965
254.0000000,2044.0000000,-28.0000000,39.7979965
257.0000000,2042.0000000,-30.0000000,39.7946434
257.0000000,2042.0000000,-30.0000000,39.7946434
253.0000000,2043.0000000,-32.0000000,39.7901192
253.0000000,2043.0000000,-32.0000000,39.7901192
249.0000000,2044.0000000,-31.0000000,39.7935944
249.0000000,2044.0000000,-31.0000000,39.7935944
256.0000000,2039.0000000,-31.0000000,39.7967224
256.0000000,2039.0000000,-31.0000000,39.7967224
253.0000000,2043.0000000,-29.0000000,39.8010483
252.0000000,2042.0000000,-30.0000000,39.7973900
252.0000000,2042.0000000,-30.0000000,39.7973900
252.0000000,2043.0000000,-28.0000000,39.7940979
252.0000000,2043.0000000,-28.0000000,39.7940979
255.0000000,2043.0000000,-30.0000000,39.7941551
255.0000000,2043.0000000,-30.0000000,39.7941551
251.0000000,2043.0000000,-31.0000000,39.7972260
251.0000000,2043.0000000,-31.0000000,39.7972260
252.0000000,2042.0000000,-30.0000000,39.7924423
252.0000000,2042.0000000,-30.0000000,39.7924423
254.0000000,2041.0000000,-32.0000000,39.7926674
254.0000000,2041.0000000,-27.0000000,39.7807922
254.0000000,2041.0000000,-27.0000000,39.7807922
255.0000000,2040.0000000,-30.0000000,39.7806702
255.0000000,2040.0000000,-30.0000000,39.7806702
254.0000000,2041.0000000,-32.0000000,39.7971649
254.0000000,2041.0000000,-32.0000000,39.7971649
253.0000000,2042.0000000,-32.0000000,39.7833290
253.0000000,2042.0000000,-32.0000000,39.7833290
253.0000000,2041.0000000,-32.0000000,39.7859764
253.0000000,2041.0000000,-32.0000000,39.7859764
260.0000000,2043.0000000,-30.0000000,39.7838249
260.0000000,2043.0000000,-30.0000000,39.7838249
255.0000000,2041.0000000,-29.0000000,39.7939682
255.0000000,2043.0000000,-31.0000000,39.7789421
255.0000000,2043.0000000,-31.0000000,39.7789421
253.0000000,2042.0000000,-31.0000000,39.7639122
253.0000000,2042.0000000,-31.0000000,39.7639122
251.0000000,2045.0000000,-29.0000000,39.7609520
251.0000000,2045.0000000,-29.0000000,39.7609520
255.0000000,2043.0000000,-29.0000000,39.7733803
255.0000000,2043.0000000,-29.0000000,39.7733803
257.0000000,2044.0000000,-30.0000000,39.7921143
257.0000000,2044.0000000,-30.0000000,39.7921143
254.0000000,2042.0000000,-30.0000000,39.7953873
254.0000000,2042.0000000,-30.0000000,39.7953873
252.0000000,2042.0000000,-32.0000000,39.7983360
252.0000000,2045.0000000,-31.0000000,39.7979698
252.0000000,2045.0000000,-31.0000000,39.7979698
252.0000000,2044.0000000,-30.0000000,39.7976418
252.0000000,2044.0000000,-30.0000000,39.7976418
259.0000000,2044.0000000,-31.0000000,39.7973442
259.0000000,2044.0000000,-31.0000000,39.7973442
